lead_id,first_name,last_name,email,company,job_title,industry,company_size_bucket,country,lead_source,status,created_at,lead_score_baseline,converted,estimated_deal_size
1799,Matthew,Armstrong,samantha20@example.com,"Thornton, Mcintosh and Abbott",Director of IT,Manufacturing,50-100,Sweden,Content Download,Contacted,2025-05-06 05:04:53.745207,76.1,0,15000
3327,Ariel,Wilson,colton06@example.com,Mcdaniel Ltd,Project Manager,Professional Services,101-250,Israel,Website Form,New,2025-05-06 05:07:03.745207,60.0,0,15000
72,Jason,Ray,bradfordkeith@example.net,Snyder-Proctor,CTO,Manufacturing,251-500,Italy,Content Download,Demo Scheduled,2025-05-06 07:45:34.745207,83.1,0,18000
2054,Robin,Sanchez,xjames@example.net,Fox Inc,Head of Operations,Marketing Agency,50-100,Benin,Cold Outreach,New,2025-05-06 08:13:14.745207,55.4,0,18000
4077,Joseph,Collins,griffinjennifer@example.net,"Coleman, Smith and Mayer",Head of Operations,Manufacturing,50-100,Afghanistan,Trade Show,Qualified,2025-05-06 09:36:41.745207,54.6,0,12000
3246,Daniel,Ramirez,sotostephanie@example.com,Schmitt LLC,CTO,Technology,50-100,Spain,Trade Show,Contacted,2025-05-06 09:53:05.745207,71.6,0,12000
3221,Christopher,Murillo,leahbyrd@example.net,"Benton, Ware and Bullock",COO,Technology,101-250,Tokelau,Website Form,Contacted,2025-05-06 11:19:28.745207,44.2,0,15000
2139,Jason,Skinner,malonenicholas@example.com,Brooks-Castro,COO,Manufacturing,101-250,Bahrain,Content Download,Qualified,2025-05-06 17:37:19.745207,41.4,0,15000
3078,Meghan,Reese,snyderjoshua@example.net,Martin-Velazquez,Project Manager,Technology,101-250,India,Website Form,Contacted,2025-05-06 17:52:56.745207,68.3,0,20000
4845,David,Freeman,joannapeterson@example.net,Thompson-Cooper,CTO,Manufacturing,101-250,Panama,Website Form,Proposal Sent,2025-05-06 20:34:16.745207,77.5,0,10000
2628,Carol,Moss,bryantsierra@example.org,"Crane, Jones and Grant",Director of IT,Consulting,50-100,Kazakhstan,Website Form,New,2025-05-06 21:16:34.745207,70.5,0,18000
1911,Eric,Rodriguez,marissawright@example.net,"Perez, Miller and Johnson",Director of IT,Manufacturing,101-250,France,Content Download,New,2025-05-06 23:18:18.745207,86.0,0,12000
1852,Deborah,Mayer,igalvan@example.com,Osborne PLC,Director of IT,Technology,251-500,Nicaragua,Webinar,Closed Won,2025-05-07 02:19:39.745207,86.6,1,18000
651,Michael,Riddle,theresa07@example.com,Bailey-Weaver,VP Engineering,Consulting,50-100,Tuvalu,Cold Outreach,New,2025-05-07 04:38:38.745207,87.7,0,20000
920,Cody,Tran,tammy80@example.com,Horton and Sons,Director of IT,Consulting,50-100,Ukraine,Referral,Demo Scheduled,2025-05-07 07:11:57.745207,62.9,0,12000
2861,Jennifer,Arnold,mcleanjeffrey@example.com,Woods-Mora,VP Engineering,Technology,101-250,Tokelau,Content Download,New,2025-05-07 07:19:21.745207,52.0,0,15000
2542,Jared,Gibson,promero@example.net,Brown-Adams,VP Engineering,Manufacturing,50-100,Bahrain,Website Form,Contacted,2025-05-07 07:55:42.745207,41.1,0,20000
2305,Danielle,Walker,xmartin@example.net,Dalton-Garcia,VP Engineering,Healthcare,50-100,Northern Mariana Islands,Website Form,Negotiation,2025-05-07 07:57:58.745207,89.9,0,18000
1443,Mary,Mcgee,cherylfisher@example.org,Young-Wallace,Project Manager,Marketing Agency,251-500,Morocco,Content Download,Qualified,2025-05-07 08:44:26.745207,62.7,0,18000
1705,Andrew,Chen,samanthajones@example.com,Proctor-Randall,Head of Operations,Technology,101-250,Maldives,Webinar,New,2025-05-07 09:24:27.745207,66.1,0,18000
3633,Kayla,Klein,angela40@example.com,Watson-Jenkins,Head of Operations,Technology,101-250,Gibraltar,Content Download,Qualified,2025-05-07 09:26:14.745207,56.5,0,12000
4239,Robert,Decker,ginamcgee@example.org,"Gonzalez, Santos and White",CTO,Marketing Agency,251-500,French Guiana,Trade Show,Contacted,2025-05-07 12:04:54.745207,81.8,0,10000
2689,Kelly,Booth,heather40@example.net,Mejia LLC,Project Manager,Technology,251-500,Pitcairn Islands,Webinar,Contacted,2025-05-07 19:36:27.745207,71.4,0,18000
2887,Michael,Johnson,william38@example.net,Davidson-Curtis,Director of IT,Consulting,101-250,Timor-Leste,Referral,Qualified,2025-05-07 20:22:29.745207,52.1,0,15000
1876,Laura,Jennings,bensonkimberly@example.com,Holmes-Garcia,CTO,Healthcare,251-500,Grenada,Website Form,Contacted,2025-05-07 22:06:35.745207,80.9,0,15000
512,Dennis,Baird,hendersonmichael@example.org,Henderson-Brady,Head of Operations,Consulting,101-250,Germany,Webinar,Qualified,2025-05-07 23:53:41.745207,59.2,0,10000
86,Holly,Yates,keith25@example.org,"Perez, Solomon and Roberson",Project Manager,Healthcare,101-250,Djibouti,Website Form,New,2025-05-08 01:48:06.745207,52.5,0,18000
3143,Robert,Smith,jamesjenkins@example.com,"Gallegos, Page and Bell",Director of IT,Healthcare,50-100,Solomon Islands,Website Form,Demo Scheduled,2025-05-08 03:28:19.745207,58.5,0,15000
2106,Heather,Macias,csmith@example.org,Griffith-Jacobs,Project Manager,Professional Services,251-500,Egypt,Webinar,Contacted,2025-05-08 04:04:02.745207,84.6,0,15000
3436,Jeffrey,Reynolds,nholmes@example.com,Moore Ltd,Director of IT,Manufacturing,101-250,Libyan Arab Jamahiriya,Trade Show,Proposal Sent,2025-05-08 04:51:03.745207,73.3,0,20000
481,Greg,Nguyen,guzmankathryn@example.com,Hunt Inc,Head of Operations,Marketing Agency,101-250,Moldova,Website Form,Proposal Sent,2025-05-08 06:54:29.745207,58.1,0,15000
4193,Kyle,Frank,yperez@example.net,Bullock Inc,CTO,Manufacturing,251-500,Mayotte,Website Form,Qualified,2025-05-08 08:05:10.745207,79.3,0,15000
1436,Kimberly,Barrett,robert78@example.net,"Russell, Freeman and Golden",CTO,Professional Services,50-100,Chad,Website Form,New,2025-05-08 10:11:42.745207,64.2,0,20000
2695,Emily,Rodriguez,baileycynthia@example.org,Palmer and Sons,Head of Operations,Technology,101-250,French Polynesia,Webinar,Proposal Sent,2025-05-08 10:51:57.745207,65.0,0,10000
513,Frank,Griffin,kmanning@example.net,Pearson-Graham,COO,Professional Services,50-100,Romania,Referral,New,2025-05-08 11:18:45.745207,56.4,0,12000
3235,Douglas,Green,alex25@example.net,Johnston LLC,Head of Operations,Marketing Agency,251-500,Saint Kitts and Nevis,Content Download,New,2025-05-08 12:02:05.745207,40.8,0,20000
1135,Leslie,Thompson,hallen@example.net,Martin-Parker,CTO,Manufacturing,251-500,Saint Lucia,Content Download,Demo Scheduled,2025-05-08 15:22:49.745207,56.3,0,10000
1662,Kristen,Pham,john94@example.net,"Brown, Fisher and Perez",VP Engineering,Marketing Agency,50-100,North Macedonia,Website Form,Contacted,2025-05-08 18:47:36.745207,58.2,0,15000
257,Jason,Brown,terrence32@example.org,"Burke, Bennett and Obrien",Project Manager,Marketing Agency,101-250,Comoros,Website Form,Qualified,2025-05-08 20:22:27.745207,79.0,0,10000
4394,Deanna,Snow,estradajoseph@example.org,Davis and Sons,CTO,Marketing Agency,101-250,United Arab Emirates,Website Form,Negotiation,2025-05-08 21:16:02.745207,52.0,0,15000
2246,Kathleen,Romero,owenssara@example.net,Jordan-Stevenson,VP Engineering,Technology,101-250,Zimbabwe,Content Download,Contacted,2025-05-08 23:36:04.745207,61.6,0,12000
151,Lauren,York,jane75@example.net,Guerra-Cain,COO,Marketing Agency,101-250,South Georgia and the South Sandwich Islands,Trade Show,Closed Won,2025-05-08 23:49:59.745207,63.8,1,10000
1529,Roger,Martin,jenniferthompson@example.net,Snyder Group,VP Engineering,Consulting,50-100,Namibia,Trade Show,Qualified,2025-05-09 01:39:36.745207,52.7,0,10000
113,David,Ferguson,williamsleah@example.org,"Hampton, Mendez and Porter",Director of IT,Technology,101-250,Malawi,Content Download,Demo Scheduled,2025-05-09 01:40:37.745207,60.9,0,18000
1055,Melissa,Ferrell,wsmith@example.org,Douglas and Sons,Project Manager,Healthcare,50-100,Zambia,Webinar,Contacted,2025-05-09 01:57:56.745207,51.7,0,18000
1720,Glen,Garcia,cartermelinda@example.net,Rhodes-Meyers,VP Engineering,Manufacturing,50-100,French Guiana,Referral,Contacted,2025-05-09 07:47:18.745207,53.5,0,18000
4851,David,Moses,zwebb@example.com,"Tran, Bell and Garcia",VP Engineering,Consulting,101-250,Luxembourg,Content Download,Contacted,2025-05-09 07:58:52.745207,20.6,0,15000
2093,Brenda,Dennis,vgoodman@example.org,"Thomas, Freeman and Thornton",VP Engineering,Technology,251-500,Taiwan,Content Download,Qualified,2025-05-09 08:22:43.745207,69.3,0,20000
2917,Mark,Salazar,rmedina@example.org,Kelley-Simmons,Project Manager,Healthcare,101-250,Slovakia (Slovak Republic),Referral,Qualified,2025-05-09 14:51:11.745207,57.4,0,15000
2194,Deborah,Hunter,dayjennifer@example.com,Smith Inc,Project Manager,Marketing Agency,50-100,Suriname,Content Download,Proposal Sent,2025-05-09 16:14:14.745207,39.6,0,20000
3247,Taylor,Garcia,coxnicholas@example.org,Bonilla Inc,CTO,Technology,101-250,Guinea-Bissau,Website Form,Qualified,2025-05-09 18:19:57.745207,66.6,0,15000
2484,Erica,Wilcox,mjackson@example.net,Boone-Nguyen,COO,Healthcare,101-250,Slovakia (Slovak Republic),Content Download,Contacted,2025-05-09 19:30:34.745207,48.5,0,15000
1085,Melissa,Barnes,masonkathleen@example.net,George and Sons,Director of IT,Technology,101-250,Grenada,Webinar,Contacted,2025-05-09 20:01:36.745207,65.7,0,18000
4126,Jamie,Russell,crobertson@example.com,Ross-Wood,CTO,Consulting,251-500,Thailand,Website Form,Qualified,2025-05-09 23:09:17.745207,43.6,0,10000
3514,Suzanne,Cannon,tmiller@example.org,"Esparza, Wall and Martinez",Project Manager,Manufacturing,101-250,Swaziland,Referral,New,2025-05-10 05:13:20.745207,33.8,0,18000
3452,Trevor,Moody,mcdanieljuan@example.com,"Luna, Alvarez and Owen",Head of Operations,Consulting,251-500,Burundi,Content Download,New,2025-05-10 06:03:40.745207,41.2,0,12000
362,Janice,Kirby,stewartkara@example.net,Gonzalez-Hampton,CTO,Marketing Agency,50-100,Fiji,Website Form,Contacted,2025-05-10 06:18:11.745207,83.0,0,12000
3766,Curtis,Hansen,andre94@example.net,Johnson Ltd,Head of Operations,Technology,251-500,Cocos (Keeling) Islands,Referral,Contacted,2025-05-10 08:05:28.745207,60.3,0,20000
390,Joshua,Luna,pamela64@example.org,"Gray, Gilbert and Garcia",Project Manager,Technology,101-250,Mayotte,Website Form,New,2025-05-10 08:18:16.745207,51.3,0,15000
598,Cameron,Lopez,hollandjoshua@example.com,Lee-Chavez,COO,Healthcare,50-100,French Polynesia,Content Download,Qualified,2025-05-10 10:03:51.745207,45.3,0,12000
4498,James,Dickson,richardpamela@example.org,Smith-Christensen,VP Engineering,Professional Services,50-100,Turkmenistan,Trade Show,New,2025-05-10 10:24:40.745207,76.2,0,20000
1806,Mary,Charles,butleramy@example.org,"Lopez, Hansen and Rice",Head of Operations,Healthcare,101-250,Cuba,Webinar,Qualified,2025-05-10 11:12:18.745207,36.2,0,20000
2468,Samuel,Harrison,alanhorn@example.net,Potts Group,COO,Professional Services,50-100,Lao People's Democratic Republic,Website Form,Closed Won,2025-05-10 11:25:42.745207,60.6,1,15000
1468,Cassandra,Flores,shepherdjoseph@example.net,Bowman-Kline,COO,Manufacturing,50-100,Ecuador,Content Download,Contacted,2025-05-10 12:21:24.745207,65.9,0,10000
1719,Steven,Fox,ymoore@example.com,"Stevens, Rodriguez and Simpson",Project Manager,Professional Services,50-100,Estonia,Referral,Closed Lost,2025-05-10 14:34:28.745207,70.6,0,12000
615,Amber,Lewis,acostapreston@example.org,Mccoy-Petersen,COO,Healthcare,251-500,Western Sahara,Website Form,Demo Scheduled,2025-05-10 14:39:11.745207,96.7,0,18000
1240,Patrick,Durham,mercersean@example.org,Miller-Perry,VP Engineering,Consulting,101-250,Armenia,Webinar,New,2025-05-10 17:18:07.745207,84.4,0,15000
4217,Sherry,Hernandez,cameronjennifer@example.net,Hernandez Ltd,Head of Operations,Technology,101-250,Equatorial Guinea,Website Form,New,2025-05-10 18:55:53.745207,87.8,0,20000
338,Ryan,Berry,claudiamccarthy@example.org,Boyd-Reid,COO,Technology,251-500,Hungary,Webinar,Contacted,2025-05-10 19:34:22.745207,55.2,0,20000
3638,Johnny,Hunt,chelseafleming@example.org,Tanner-Bell,Head of Operations,Technology,101-250,Saudi Arabia,Webinar,New,2025-05-10 23:33:40.745207,65.6,0,12000
4609,Maria,Johnson,jonesolivia@example.org,Wilson Group,COO,Professional Services,251-500,Sudan,Referral,Contacted,2025-05-11 00:50:09.745207,70.3,0,20000
3262,Benjamin,Robertson,thompsonjohn@example.com,Hernandez-Wood,Project Manager,Marketing Agency,50-100,Tunisia,Content Download,Contacted,2025-05-11 01:23:43.745207,60.7,0,12000
4979,Aaron,May,millerrobert@example.org,Lopez-Ramirez,CTO,Marketing Agency,50-100,Botswana,Content Download,Contacted,2025-05-11 01:48:14.745207,65.8,0,18000
2180,Michelle,Jackson,millerronald@example.org,"Robinson, Mcmillan and Cochran",CTO,Professional Services,101-250,Western Sahara,Website Form,Contacted,2025-05-11 05:11:11.745207,60.1,0,15000
2262,Alexander,Griffin,stephen14@example.org,Fisher LLC,Director of IT,Professional Services,50-100,Zambia,Website Form,Contacted,2025-05-11 14:24:52.745207,66.1,0,12000
1239,Ryan,Adams,ryan62@example.com,"Wilson, Thomas and Wilson",Project Manager,Healthcare,50-100,Saint Helena,Webinar,New,2025-05-11 15:08:05.745207,68.5,0,18000
2048,Molly,Newman,cmedina@example.com,Davis LLC,CTO,Consulting,101-250,Singapore,Webinar,Contacted,2025-05-11 16:01:54.745207,59.9,0,18000
4229,Jamie,Hicks,youngjeffrey@example.com,Brown and Sons,Director of IT,Manufacturing,50-100,Faroe Islands,Website Form,Qualified,2025-05-11 16:19:36.745207,64.1,0,15000
822,Timothy,Hernandez,regina98@example.com,Shelton-Moore,Director of IT,Technology,251-500,Georgia,Website Form,Proposal Sent,2025-05-11 17:04:15.745207,81.1,0,12000
4102,Lauren,Ford,carloscunningham@example.net,Baker PLC,COO,Healthcare,101-250,Jersey,Referral,Closed Won,2025-05-11 17:35:23.745207,48.3,1,12000
1538,David,Horn,carl29@example.org,"Medina, Hunter and Hays",CTO,Healthcare,251-500,Korea,Website Form,Contacted,2025-05-11 21:53:21.745207,52.0,0,10000
4742,John,Romero,tjohnson@example.org,Brown-Sawyer,Project Manager,Professional Services,101-250,Hong Kong,Website Form,Contacted,2025-05-11 21:55:22.745207,67.4,0,20000
1251,Jonathan,Clark,hallmelanie@example.net,"Green, Gardner and Johnson",COO,Consulting,251-500,Sudan,Trade Show,Qualified,2025-05-11 23:39:00.745207,65.0,0,12000
2193,Joel,Thompson,jsmith@example.org,Fleming-Barajas,Head of Operations,Consulting,251-500,Trinidad and Tobago,Content Download,New,2025-05-12 00:23:33.745207,90.4,0,12000
4534,Justin,Smith,nicholasgomez@example.org,Armstrong-Morales,CTO,Marketing Agency,101-250,Mauritius,Webinar,Qualified,2025-05-12 00:47:23.745207,46.8,0,15000
1540,Julie,Nixon,cervantesryan@example.net,"Moore, Gibson and Nguyen",Director of IT,Professional Services,101-250,Croatia,Webinar,New,2025-05-12 01:57:00.745207,16.9,0,10000
1224,Michael,Horn,gloriablake@example.com,Wiley-Werner,Head of Operations,Professional Services,50-100,Syrian Arab Republic,Referral,Contacted,2025-05-12 02:22:28.745207,66.2,0,20000
2328,Amber,Gibson,andersonjessica@example.net,Kennedy Group,Head of Operations,Technology,101-250,Tanzania,Website Form,New,2025-05-12 04:06:49.745207,54.2,0,12000
2748,Connie,King,robert72@example.org,Garcia-Miller,VP Engineering,Consulting,101-250,Kuwait,Webinar,Demo Scheduled,2025-05-12 12:04:58.745207,42.7,0,10000
3574,Jacob,Smith,prattjoel@example.net,Rivera-Little,Project Manager,Technology,101-250,Suriname,Website Form,Demo Scheduled,2025-05-12 13:27:44.745207,62.9,0,20000
4051,John,Powers,jacob87@example.com,Campos Ltd,Director of IT,Professional Services,251-500,Cocos (Keeling) Islands,Referral,Proposal Sent,2025-05-12 14:09:25.745207,48.9,0,10000
524,Brett,Aguirre,watsonrebecca@example.org,Cooper Ltd,Director of IT,Professional Services,50-100,Afghanistan,Referral,New,2025-05-12 14:25:12.745207,68.6,0,15000
3525,Erin,Livingston,nburns@example.com,Wyatt PLC,CTO,Marketing Agency,101-250,Qatar,Trade Show,New,2025-05-12 14:26:29.745207,51.3,0,10000
2584,Stephanie,Warren,darlene67@example.com,"Wallace, Gonzalez and Boyer",Director of IT,Consulting,50-100,Myanmar,Referral,Contacted,2025-05-12 16:43:27.745207,78.4,0,15000
834,Sarah,Vincent,fswanson@example.org,Gaines Inc,Head of Operations,Manufacturing,101-250,Sierra Leone,Webinar,Qualified,2025-05-12 17:18:47.745207,48.5,0,20000
2161,Scott,Cunningham,cortezkurt@example.net,"Burgess, Larsen and Norton",VP Engineering,Professional Services,251-500,Venezuela,Webinar,Proposal Sent,2025-05-12 18:44:41.745207,43.3,0,20000
573,Maria,Smith,danielgrant@example.net,Wheeler Group,CTO,Manufacturing,251-500,United Kingdom,Website Form,Qualified,2025-05-12 19:09:05.745207,64.9,0,18000
2549,Kathleen,Mccarthy,blake70@example.org,Esparza-Rogers,CTO,Consulting,50-100,Marshall Islands,Website Form,Proposal Sent,2025-05-12 23:26:14.745207,75.3,0,18000
2651,Jason,Summers,bettyschroeder@example.org,Yu Group,CTO,Marketing Agency,101-250,Guernsey,Website Form,Negotiation,2025-05-13 00:37:47.745207,46.4,0,18000
4037,Brandon,Chan,lori66@example.net,Adams-Lewis,CTO,Manufacturing,251-500,Bahamas,Trade Show,New,2025-05-13 01:49:40.745207,67.8,0,18000
3192,Kevin,Johnson,scott55@example.net,Li Inc,Project Manager,Consulting,251-500,Germany,Website Form,Demo Scheduled,2025-05-13 02:34:37.745207,70.7,0,12000
4690,Karen,Hunter,smithkristina@example.net,"Powell, Smith and Murray",COO,Manufacturing,251-500,Jordan,Trade Show,New,2025-05-13 02:38:59.745207,52.8,0,10000
3070,Jeanette,Hardin,amandawatkins@example.org,Fields Group,Head of Operations,Technology,251-500,Svalbard & Jan Mayen Islands,Website Form,Contacted,2025-05-13 05:44:25.745207,70.4,0,12000
4221,David,Calhoun,carterkyle@example.net,Lopez-Wright,Project Manager,Consulting,251-500,Hungary,Referral,Contacted,2025-05-13 11:27:31.745207,24.1,0,15000
2102,Hannah,Arroyo,williamskayla@example.com,Reese-Ross,CTO,Healthcare,50-100,Sao Tome and Principe,Content Download,New,2025-05-13 14:57:37.745207,46.5,0,15000
2911,Abigail,Kelly,williamalvarez@example.com,Stevens-Espinoza,CTO,Professional Services,251-500,Albania,Trade Show,Closed Won,2025-05-13 19:39:03.745207,52.0,1,12000
3127,Nicholas,White,claudiafowler@example.org,Molina-Cuevas,COO,Consulting,251-500,Denmark,Cold Outreach,New,2025-05-13 21:46:38.745207,31.4,0,10000
1024,Jade,Jones,gferguson@example.net,"West, Kennedy and Wells",Project Manager,Technology,101-250,Mongolia,Cold Outreach,Contacted,2025-05-13 22:16:21.745207,92.1,0,18000
2406,Kimberly,Garcia,colejanice@example.com,Nelson-White,VP Engineering,Manufacturing,251-500,Faroe Islands,Website Form,Closed Won,2025-05-13 22:20:17.745207,80.1,1,20000
1267,Lauren,Henderson,thomas40@example.org,Dougherty-Kelly,Director of IT,Manufacturing,101-250,Denmark,Content Download,Contacted,2025-05-13 23:50:41.745207,58.3,0,20000
2659,Lucas,Diaz,lorettabriggs@example.org,Yoder-Davila,COO,Professional Services,251-500,Kyrgyz Republic,Website Form,New,2025-05-14 00:13:39.745207,62.6,0,20000
683,Brett,Jones,xmay@example.org,Hoffman Ltd,COO,Consulting,101-250,Dominica,Website Form,Qualified,2025-05-14 00:50:22.745207,52.1,0,10000
4145,Ann,Holt,hlee@example.com,Watkins Group,VP Engineering,Healthcare,101-250,Guatemala,Website Form,Closed Lost,2025-05-14 02:57:17.745207,37.2,0,18000
474,Johnathan,Coleman,mariashaw@example.com,"Oneill, Nolan and Williams",VP Engineering,Healthcare,50-100,Colombia,Website Form,Qualified,2025-05-14 04:15:13.745207,80.5,0,10000
1808,Kathleen,Scott,rollinsjames@example.org,Walker-Mcdaniel,VP Engineering,Marketing Agency,101-250,Montserrat,Trade Show,Negotiation,2025-05-14 07:40:06.745207,67.6,0,10000
1097,Charles,Sanders,michael71@example.com,Rodriguez LLC,Head of Operations,Manufacturing,101-250,Brazil,Website Form,New,2025-05-14 08:48:29.745207,61.2,0,12000
4270,Annette,Nelson,alison26@example.org,Bruce PLC,Director of IT,Professional Services,101-250,Slovakia (Slovak Republic),Content Download,Qualified,2025-05-14 09:10:08.745207,73.9,0,12000
